Gene	Gene_id	Disease	Disease_id	Type	Disease_Class	Semantic_Type	N_genes_d	N_SNPs_d	Score_gda	EL_gda	EI_gda	N_PMIDs	N_SNPs_gda	First_Ref	Last_Ref
IL6R	3570	Angiolymphoid hyperplasia	C0017531	disease	Hemic and Lymphatic Diseases; Immune System Diseases	Disease or Syndrome	18	0	0.03	no reported evidence	1.0	3	0	2008.0	2013.0
IL6R	3570	melanoma	C0025202	disease	Neoplasms	Neoplastic Process	2453	389	0.03	no reported evidence	1.0	3	0	1995.0	2008.0
IL6R	3570	Neoplasm Metastasis	C0027627	phenotype	Neoplasms; Pathological Conditions, Signs and Symptoms	Neoplastic Process	3919	129	0.03	no reported evidence	1.0	3	0	2009.0	2018.0
IL6R	3570	Ovarian Carcinoma	C0029925	disease		Neoplastic Process	2202	316	0.03	no reported evidence	1.0	3	0	2012.0	2016.0
IL6R	3570	Malignant neoplasm of lung	C0242379	disease	Neoplasms; Respiratory Tract Diseases	Neoplastic Process	2448	409	0.03	no reported evidence	1.0	3	0	2012.0	2016.0
IL6R	3570	Carcinoma of lung	C0684249	disease		Neoplastic Process	2475	735	0.03	no reported evidence	1.0	3	0	2012.0	2016.0
IL6R	3570	Malignant neoplasm of ovary	C1140680	disease	Endocrine System Diseases; Female Urogenital Diseases and Pregnancy Complications; Neoplasms	Neoplastic Process	2025	244	0.03	no reported evidence	1.0	3	0	2012.0	2016.0
IL6R	3570	Primary malignant neoplasm of lung	C1306460	disease		Neoplastic Process	2267	400	0.03	no reported evidence	1.0	3	0	2012.0	2016.0
NTF3	4908	Depressive disorder	C0011581	disease	Mental Disorders	Mental or Behavioral Dysfunction	740	143	0.03	no reported evidence	1.0	3	0	2011.0	2017.0
NTF3	4908	Medulloblastoma	C0025149	disease	Neoplasms	Neoplastic Process	589	66	0.03	no reported evidence	1.0	3	0	1999.0	2012.0
NTF3	4908	melanoma	C0025202	disease	Neoplasms	Neoplastic Process	2453	389	0.03	no reported evidence	1.0	3	0	2003.0	2008.0
NTF3	4908	Neuroblastoma	C0027819	group	Neoplasms	Neoplastic Process	1698	288	0.03	no reported evidence	0.6666667	3	0	1999.0	2010.0
NTF3	4908	Central neuroblastoma	C0700095	disease		Neoplastic Process	1655	87	0.03	no reported evidence	0.6666667	3	0	1999.0	2010.0
OPRD1	4985	Anorexia Nervosa	C0003125	disease	Mental Disorders	Mental or Behavioral Dysfunction	94	38	0.03	no reported evidence	1.0	3	1	2004.0	2012.0
OPRD1	4985	Addictive Behavior	C0085281	phenotype	Behavior and Behavior Mechanisms	Mental or Behavioral Dysfunction	207	30	0.03	no reported evidence	1.0	3	1	2006.0	2014.0
HTRA1	5654	Amyloidosis	C0002726	disease	Nutritional and Metabolic Diseases	Disease or Syndrome	832	120	0.03	no reported evidence	1.0	3	0	2010.0	2015.0
HTRA1	5654	Malignant neoplasm of breast	C0006142	disease	Neoplasms; Skin and Connective Tissue Diseases	Neoplastic Process	5053	1365	0.03	no reported evidence	1.0	3	0	2012.0	2013.0
HTRA1	5654	Degenerative polyarthritis	C0029408	disease	Musculoskeletal Diseases	Disease or Syndrome	975	92	0.03	no reported evidence	1.0	3	0	2006.0	2014.0
HTRA1	5654	Choroidal Neovascularization	C0600518	phenotype	Eye Diseases; Pathological Conditions, Signs and Symptoms	Disease or Syndrome	15	2	0.03	no reported evidence		3	0	2008.0	2008.0
HTRA1	5654	Breast Carcinoma	C0678222	disease	Neoplasms; Skin and Connective Tissue Diseases	Neoplastic Process	4962	1839	0.03	no reported evidence	1.0	3	0	2012.0	2013.0
PDPN	10630	Glioblastoma	C0017636	disease	Neoplasms	Neoplastic Process	1936	180	0.03	no reported evidence	0.6666667	3	0	2007.0	2015.0
PDPN	10630	Malignant neoplasm of stomach	C0024623	disease	Digestive System Diseases; Neoplasms	Neoplastic Process	2397	341	0.03	no reported evidence	1.0	3	0	2007.0	2018.0
PDPN	10630	Carcinogenesis	C0596263	phenotype	Neoplasms; Pathological Conditions, Signs and Symptoms	Neoplastic Process	4064	159	0.03	no reported evidence	1.0	3	0	2010.0	2014.0
PDPN	10630	Stomach Carcinoma	C0699791	disease		Neoplastic Process	2377	364	0.03	no reported evidence	1.0	3	0	2007.0	2018.0
PDPN	10630	Malignant Pleural Mesothelioma	C0812413	disease		Neoplastic Process	259	3	0.03	no reported evidence	1.0	3	0	2015.0	2017.0
ARMS2	387715	Disorder of eye	C0015397	group	Eye Diseases	Disease or Syndrome	130	8	0.03	no reported evidence	1.0	3	0	2008.0	2017.0
SERPINA3	12	Intracranial Aneurysm	C0007766	disease	Cardiovascular Diseases; Nervous System Diseases	Disease or Syndrome	113	36	0.02	no reported evidence	1.0	2	2	2007.0	2010.0
SERPINA3	12	Cerebrovascular Disorders	C0007820	group	Cardiovascular Diseases; Nervous System Diseases	Disease or Syndrome	177	19	0.02	no reported evidence	1.0	2	0	1992.0	2000.0
SERPINA3	12	Heart failure	C0018801	disease	Cardiovascular Diseases	Disease or Syndrome	814	91	0.02	no reported evidence	1.0	2	0	2009.0	2013.0
SERPINA3	12	Congestive heart failure	C0018802	disease	Cardiovascular Diseases	Disease or Syndrome	883	65	0.02	no reported evidence	1.0	2	0	2009.0	2013.0
SERPINA3	12	Hypertensive disease	C0020538	group	Cardiovascular Diseases	Disease or Syndrome	1309	447	0.02	no reported evidence	0.5	2	0	2003.0	2005.0
SERPINA3	12	Liver neoplasms	C0023903	group	Digestive System Diseases; Neoplasms	Neoplastic Process	1320	7	0.02	no reported evidence	1.0	2	0	1986.0	1988.0
SERPINA3	12	Schizophrenia	C0036341	disease	Mental Disorders	Mental or Behavioral Dysfunction	1922	1782	0.02	no reported evidence	1.0	2	0	2009.0	2014.0
SERPINA3	12	Cerebrovascular accident	C0038454	group	Cardiovascular Diseases; Nervous System Diseases	Disease or Syndrome	767	331	0.02	no reported evidence	1.0	2	0	2000.0	2003.0
SERPINA3	12	Prostate carcinoma	C0600139	disease		Neoplastic Process	3144	756	0.02	no reported evidence	1.0	2	0	1998.0	2001.0
SERPINA3	12	Lewy Body Disease	C0752347	disease	Mental Disorders; Nervous System Diseases	Disease or Syndrome	132	19	0.02	no reported evidence	1.0	2	0	1998.0	2007.0
SERPINA3	12	Ischemic stroke	C0948008	disease		Disease or Syndrome	393	209	0.02	no reported evidence	1.0	2	0	2000.0	2003.0
SERPINA3	12	Cerebral Hemorrhage	C2937358	phenotype	Cardiovascular Diseases; Nervous System Diseases; Pathological Conditions, Signs and Symptoms	Pathologic Function	66	1	0.02	no reported evidence		2	0	2006.0	2008.0
ARNTL	406	Colorectal Carcinoma	C0009402	disease	Digestive System Diseases; Neoplasms	Neoplastic Process	2931	539	0.02	no reported evidence	0.5	2	0	2010.0	2014.0
ARNTL	406	Diabetes	C0011847	disease		Disease or Syndrome	1267	349	0.02	no reported evidence	1.0	2	0	2009.0	2017.0
ARNTL	406	Obesity	C0028754	disease	Nutritional and Metabolic Diseases; Pathological Conditions, Signs and Symptoms	Disease or Syndrome	1960	811	0.02	no reported evidence	1.0	2	0	2010.0	2013.0
ARNTL	406	Ovarian Carcinoma	C0029925	disease		Neoplastic Process	2202	316	0.02	no reported evidence	1.0	2	0	2013.0	2015.0
ARNTL	406	Cystadenocarcinoma, Serous	C0206701	disease	Neoplasms	Neoplastic Process	85	0	0.02	no reported evidence	1.0	2	0	2006.0	2007.0
ARNTL	406	Papillary thyroid carcinoma	C0238463	disease	Endocrine System Diseases; Neoplasms	Neoplastic Process	570	74	0.02	no reported evidence	1.0	2	0	2014.0	2016.0
ARNTL	406	Carcinoma in situ of fallopian tube	C0347176	disease		Neoplastic Process	8	0	0.02	no reported evidence	1.0	2	0	2006.0	2007.0
ARNTL	406	Malignant neoplasm of prostate	C0376358	disease	Male Urogenital Diseases; Neoplasms	Neoplastic Process	3238	563	0.02	no reported evidence	1.0	2	0	2010.0	2010.0
ARNTL	406	Metabolic Syndrome X	C0524620	disease	Nutritional and Metabolic Diseases	Disease or Syndrome	547	293	0.02	no reported evidence	1.0	2	0	2007.0	2017.0
ARNTL	406	Tumor Initiation	C0598935	phenotype		Neoplastic Process	233	2	0.02	no reported evidence	1.0	2	0	2013.0	2013.0
ARNTL	406	Prostate carcinoma	C0600139	disease		Neoplastic Process	3144	756	0.02	no reported evidence	1.0	2	0	2010.0	2010.0
ARNTL	406	Bipolar I disorder	C0853193	disease		Mental or Behavioral Dysfunction	66	30	0.02	no reported evidence	1.0	2	0	2010.0	2014.0
ARNTL	406	Malignant neoplasm of ovary	C1140680	disease	Endocrine System Diseases; Female Urogenital Diseases and Pregnancy Complications; Neoplasms	Neoplastic Process	2025	244	0.02	no reported evidence	1.0	2	0	2013.0	2015.0
CRHR1	1394	Adenoma	C0001430	group	Neoplasms	Neoplastic Process	999	73	0.02	no reported evidence	1.0	2	0	1998.0	2003.0
CRHR1	1394	Alcohol Use Disorder	C0001956	disease	Mental Disorders; Substance-Related Disorders	Mental or Behavioral Dysfunction	87	112	0.02	no reported evidence	1.0	2	1	2006.0	2012.0
CRHR1	1394	Rheumatoid Arthritis	C0003873	disease	Immune System Diseases; Musculoskeletal Diseases; Skin and Connective Tissue Diseases	Disease or Syndrome	1832	1878	0.02	no reported evidence	1.0	2	0	2001.0	2011.0
CRHR1	1394	Mental disorders	C0004936	group	Mental Disorders	Mental or Behavioral Dysfunction	328	77	0.02	no reported evidence	1.0	2	2	2010.0	2012.0
CRHR1	1394	Ulcerative Colitis	C0009324	disease	Digestive System Diseases	Disease or Syndrome	914	696	0.02	no reported evidence	1.0	2	0	2013.0	2013.0
CRHR1	1394	Drug abuse	C0013146	disease	Mental Disorders; Substance-Related Disorders	Mental or Behavioral Dysfunction	228	25	0.02	no reported evidence	0.5	2	0	2011.0	2012.0
CRHR1	1394	Endometriosis	C0014175	disease	Female Urogenital Diseases and Pregnancy Complications	Disease or Syndrome	748	156	0.02	no reported evidence	1.0	2	0	2011.0	2013.0
CRHR1	1394	Retinoblastoma	C0035335	disease	Eye Diseases; Neoplasms	Neoplastic Process	538	127	0.02	no reported evidence	1.0	2	0	1997.0	2001.0
CRHR1	1394	Stress, Psychological	C0038443	disease	Behavior and Behavior Mechanisms	Mental or Behavioral Dysfunction	64	12	0.02	no reported evidence	1.0	2	0	2009.0	2016.0
CRHR1	1394	Generalized Anxiety Disorder	C0270549	disease		Mental or Behavioral Dysfunction	33	13	0.02	no reported evidence	1.0	2	1	2010.0	2013.0
CRHR1	1394	Carcinogenesis	C0596263	phenotype	Neoplasms; Pathological Conditions, Signs and Symptoms	Neoplastic Process	4064	159	0.02	no reported evidence	1.0	2	0	2006.0	2015.0
CRHR1	1394	heavy drinking	C0687132	disease		Mental or Behavioral Dysfunction	38	9	0.02	no reported evidence	1.0	2	1	2008.0	2010.0
CRHR1	1394	Mammary Neoplasms	C1458155	group	Neoplasms; Skin and Connective Tissue Diseases	Neoplastic Process	2386	303	0.02	no reported evidence	1.0	2	0	2011.0	2014.0
ESR2	2100	Congenital Abnormality	C0000768	group	Congenital, Hereditary, and Neonatal Diseases and Abnormalities	Congenital Abnormality	606	30	0.02	no reported evidence	1.0	2	0	2010.0	2015.0
ESR2	2100	Anxiety	C0003467	disease	Behavior and Behavior Mechanisms	Mental or Behavioral Dysfunction	463	69	0.02	no reported evidence	1.0	2	0	2014.0	2015.0
ESR2	2100	Rheumatoid Arthritis	C0003873	disease	Immune System Diseases; Musculoskeletal Diseases; Skin and Connective Tissue Diseases	Disease or Syndrome	1832	1878	0.02	no reported evidence	1.0	2	0	2010.0	2011.0
ESR2	2100	Malignant Neoplasms	C0006826	group	Neoplasms	Neoplastic Process	1437	87	0.02	no reported evidence	1.0	2	0	2018.0	2018.0
ESR2	2100	Renal Cell Carcinoma	C0007134	disease	Female Urogenital Diseases and Pregnancy Complications; Male Urogenital Diseases; Neoplasms	Neoplastic Process	1347	175	0.02	no reported evidence	1.0	2	0	2013.0	2016.0
ESR2	2100	Squamous cell carcinoma	C0007137	disease	Neoplasms	Neoplastic Process	1875	224	0.02	no reported evidence	1.0	2	0	2014.0	2016.0
ESR2	2100	Cholelithiasis	C0008350	disease	Digestive System Diseases	Disease or Syndrome	135	65	0.02	no reported evidence	1.0	2	0	2007.0	2013.0
ESR2	2100	Cyst	C0010709	phenotype	Neoplasms; Pathological Conditions, Signs and Symptoms	Disease or Syndrome	168	3	0.02	no reported evidence	1.0	2	0	2000.0	2011.0
ESR2	2100	Glioma	C0017638	disease	Neoplasms	Neoplastic Process	2210	180	0.02	no reported evidence	1.0	2	0	2013.0	2013.0
ESR2	2100	Male infertility	C0021364	disease	Male Urogenital Diseases	Disease or Syndrome	262	72	0.02	no reported evidence	1.0	2	0	2005.0	2010.0
ESR2	2100	Metabolic Diseases	C0025517	group	Nutritional and Metabolic Diseases	Disease or Syndrome	420	21	0.02	no reported evidence	1.0	2	0	2008.0	2012.0
ESR2	2100	Metaplasia	C0025568	phenotype	Pathological Conditions, Signs and Symptoms	Cell or Molecular Dysfunction	50	0	0.02	no reported evidence		2	0	2002.0	2004.0
ESR2	2100	Myocardial Infarction	C0027051	disease	Cardiovascular Diseases	Disease or Syndrome	965	454	0.02	no reported evidence	1.0	2	2	2007.0	2008.0
ESR2	2100	Osteoporosis, Postmenopausal	C0029458	disease	Musculoskeletal Diseases; Nutritional and Metabolic Diseases	Disease or Syndrome	54	12	0.02	no reported evidence	1.0	2	0	2002.0	2006.0
ESR2	2100	Pituitary Neoplasms	C0032019	group	Endocrine System Diseases; Neoplasms; Nervous System Diseases	Neoplastic Process	295	11	0.02	no reported evidence	1.0	2	0	1998.0	2009.0
ESR2	2100	Androgen-Insensitivity Syndrome	C0039585	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Endocrine System Diseases; Female Urogenital Diseases and Pregnancy Complications; Male Urogenital Diseases	Disease or Syndrome	77	64	0.02	no reported evidence	1.0	2	1	2011.0	2018.0
ESR2	2100	Varicose Ulcer	C0042344	disease	Cardiovascular Diseases; Skin and Connective Tissue Diseases	Disease or Syndrome	34	2	0.02	no reported evidence	1.0	2	0	2006.0	2008.0
ESR2	2100	B-Cell Lymphomas	C0079731	group	Hemic and Lymphatic Diseases; Immune System Diseases; Neoplasms	Neoplastic Process	729	32	0.02	no reported evidence	1.0	2	0	2014.0	2015.0
ESR2	2100	Adrenocortical carcinoma	C0206686	disease	Endocrine System Diseases; Neoplasms	Neoplastic Process	184	39	0.02	no reported evidence		2	0	2006.0	2008.0
ESR2	2100	Carcinoma, Endometrioid	C0206687	disease	Endocrine System Diseases; Female Urogenital Diseases and Pregnancy Complications; Neoplasms	Neoplastic Process	113	7	0.02	no reported evidence	1.0	2	0	2008.0	2017.0
ESR2	2100	Impaired cognition	C0338656	disease	Mental Disorders	Mental or Behavioral Dysfunction	670	121	0.02	no reported evidence	1.0	2	3	2009.0	2016.0
ESR2	2100	Secondary malignant neoplasm of lymph node	C0686619	disease		Neoplastic Process	1270	66	0.02	no reported evidence	1.0	2	0	2001.0	2007.0
ESR2	2100	Malignant Pleural Mesothelioma	C0812413	disease		Neoplastic Process	259	3	0.02	no reported evidence	1.0	2	0	2011.0	2016.0
ESR2	2100	Invasive carcinoma of breast	C0853879	disease		Neoplastic Process	384	9	0.02	no reported evidence	1.0	2	0	2007.0	2010.0
ESR2	2100	Ischemic stroke	C0948008	disease		Disease or Syndrome	393	209	0.02	no reported evidence	1.0	2	2	2007.0	2016.0
ESR2	2100	Ductal Carcinoma	C1176475	disease	Neoplasms	Neoplastic Process	229	3	0.02	no reported evidence	1.0	2	0	2003.0	2014.0
ESR2	2100	Benign Prostatic Hyperplasia	C1704272	disease	Male Urogenital Diseases	Disease or Syndrome	419	19	0.02	no reported evidence	1.0	2	0	2001.0	2010.0
ESR2	2100	Mammary adenocarcinoma	C3669246	disease		Neoplastic Process	44	0	0.02	no reported evidence	1.0	2	0	2005.0	2017.0
IL6R	3570	Malignant neoplasm of breast	C0006142	disease	Neoplasms; Skin and Connective Tissue Diseases	Neoplastic Process	5053	1365	0.02	no reported evidence	0.5	2	0	1997.0	2012.0
IL6R	3570	Diabetes	C0011847	disease		Disease or Syndrome	1267	349	0.02	no reported evidence	0.5	2	3	2007.0	2009.0
IL6R	3570	Diabetes Mellitus	C0011849	group	Endocrine System Diseases; Nutritional and Metabolic Diseases	Disease or Syndrome	1506	440	0.02	no reported evidence	0.5	2	3	2007.0	2009.0
IL6R	3570	leukemia	C0023418	disease	Neoplasms	Neoplastic Process	1940	76	0.02	no reported evidence	1.0	2	0	2009.0	2013.0
IL6R	3570	Osteosarcoma	C0029463	disease	Neoplasms	Neoplastic Process	1102	74	0.02	no reported evidence	1.0	2	0	2000.0	2018.0
IL6R	3570	Virus Diseases	C0042769	group	Virus Diseases	Disease or Syndrome	874	27	0.02	no reported evidence	1.0	2	0	2001.0	2016.0
IL6R	3570	Pycnodysostosis	C0238402	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Musculoskeletal Diseases; Nutritional and Metabolic Diseases	Disease or Syndrome	6	24	0.02	no reported evidence	1.0	2	0	1995.0	1996.0
IL6R	3570	Metabolic Syndrome X	C0524620	disease	Nutritional and Metabolic Diseases	Disease or Syndrome	547	293	0.02	no reported evidence	1.0	2	1	2007.0	2011.0
IL6R	3570	Osteosarcoma of bone	C0585442	disease		Neoplastic Process	1041	61	0.02	no reported evidence	1.0	2	0	2000.0	2018.0
IL6R	3570	Breast Carcinoma	C0678222	disease	Neoplasms; Skin and Connective Tissue Diseases	Neoplastic Process	4962	1839	0.02	no reported evidence	0.5	2	0	1997.0	2012.0
NTF3	4908	Bipolar Disorder	C0005586	disease	Mental Disorders	Mental or Behavioral Dysfunction	836	665	0.02	no reported evidence	1.0	3	0	2004.0	2013.0
NTF3	4908	Cerebral Infarction	C0007785	disease	Cardiovascular Diseases; Nervous System Diseases	Disease or Syndrome	282	32	0.02	no reported evidence	0.5	2	0	1993.0	2013.0
NTF3	4908	Charcot-Marie-Tooth Disease	C0007959	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Nervous System Diseases	Disease or Syndrome	297	104	0.02	no reported evidence	1.0	2	0	2010.0	2014.0
NTF3	4908	Mental Depression	C0011570	disease	Behavior and Behavior Mechanisms	Mental or Behavioral Dysfunction	574	137	0.02	no reported evidence	1.0	2	0	2011.0	2011.0
NTF3	4908	Huntington Disease	C0020179	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Mental Disorders; Nervous System Diseases	Disease or Syndrome	626	68	0.02	no reported evidence	1.0	2	0	2008.0	2011.0
NTF3	4908	Inflammation	C0021368	phenotype	Pathological Conditions, Signs and Symptoms	Pathologic Function	428	18	0.02	no reported evidence		2	0	2003.0	2006.0
NTF3	4908	Retinitis Pigmentosa	C0035334	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Eye Diseases	Disease or Syndrome	409	311	0.02	no reported evidence	1.0	2	0	1995.0	2002.0
NTF3	4908	Synovial Cyst	C0085648	disease	Neoplasms	Disease or Syndrome	47	1	0.02	no reported evidence	1.0	2	0	2011.0	2012.0
NTF3	4908	Pancreatic carcinoma	C0235974	disease	Digestive System Diseases; Endocrine System Diseases; Neoplasms	Neoplastic Process	1868	225	0.02	no reported evidence	1.0	2	0	1997.0	2014.0
NTF3	4908	Charcot-Marie-Tooth Disease, Type Ia (disorder)	C0270911	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Nervous System Diseases	Disease or Syndrome	28	13	0.02	no reported evidence	1.0	2	0	2007.0	2014.0
NTF3	4908	Malignant neoplasm of pancreas	C0346647	disease	Digestive System Diseases; Endocrine System Diseases; Neoplasms	Neoplastic Process	1845	136	0.02	no reported evidence	1.0	2	0	1997.0	2014.0
NTF3	4908	Cerebral Ischemia	C0917798	disease	Cardiovascular Diseases; Nervous System Diseases	Disease or Syndrome	274	2	0.02	no reported evidence	0.5	2	0	1993.0	2013.0
NTF3	4908	Myxoid cyst	C1258666	disease	Neoplasms; Skin and Connective Tissue Diseases	Disease or Syndrome	208	5	0.02	no reported evidence	1.0	2	0	2011.0	2012.0
OPRD1	4985	Alzheimer's Disease	C0002395	disease	Mental Disorders; Nervous System Diseases	Disease or Syndrome	1981	1062	0.02	no reported evidence	1.0	2	2	2017.0	2018.0
OPRD1	4985	Heroin Dependence	C0019337	disease	Substance-Related Disorders	Mental or Behavioral Dysfunction	61	52	0.02	no reported evidence	1.0	2	3	2009.0	2014.0
OPRD1	4985	Pain	C0030193	phenotype	Pathological Conditions, Signs and Symptoms	Sign or Symptom	484	101	0.02	no reported evidence	1.0	2	0	2004.0	2017.0
HTRA1	5654	Alzheimer's Disease	C0002395	disease	Mental Disorders; Nervous System Diseases	Disease or Syndrome	1981	1062	0.02	no reported evidence	0.5	2	0	2005.0	2011.0
HTRA1	5654	Arthritis	C0003864	disease	Musculoskeletal Diseases	Disease or Syndrome	629	25	0.02	no reported evidence	1.0	2	0	2006.0	2014.0
HTRA1	5654	Rheumatoid Arthritis	C0003873	disease	Immune System Diseases; Musculoskeletal Diseases; Skin and Connective Tissue Diseases	Disease or Syndrome	1832	1878	0.02	no reported evidence	1.0	2	0	2014.0	2014.0
