Gene	Gene_id	Disease	Disease_id	Type	Disease_Class	Semantic_Type	N_genes_d	N_SNPs_d	Score_gda	EL_gda	EI_gda	N_PMIDs	N_SNPs_gda	First_Ref	Last_Ref
PSEN1	5663	Age-Related Memory Disorders	C0751292	disease	Behavior and Behavior Mechanisms; Nervous System Diseases; Pathological Conditions, Signs and Symptoms	Mental or Behavioral Dysfunction	41	0	0.3	no reported evidence		2	0	2015	2018
PSEN1	5663	Memory Disorder, Semantic	C0751293	disease	Behavior and Behavior Mechanisms; Nervous System Diseases; Pathological Conditions, Signs and Symptoms	Mental or Behavioral Dysfunction	41	0	0.3	no reported evidence		2	0	2015	2018
PSEN1	5663	Memory Disorder, Spatial	C0751294	disease	Behavior and Behavior Mechanisms; Nervous System Diseases; Pathological Conditions, Signs and Symptoms	Mental or Behavioral Dysfunction	41	0	0.3	no reported evidence		2	0	2015	2018
PSEN1	5663	Primary Progressive Nonfluent Aphasia	C0751706	disease	Mental Disorders; Nervous System Diseases; Nutritional and Metabolic Diseases; Pathological Conditions, Signs and Symptoms	Mental or Behavioral Dysfunction	10	4	0.3	no reported evidence		0	0		
PSEN1	5663	Degenerative Diseases, Spinal Cord	C0751733	disease	Nervous System Diseases	Disease or Syndrome	39	0	0.3	no reported evidence		1	0	2014	2014
PSEN1	5663	Developmental Academic Disorder	C1330966	phenotype	Mental Disorders; Nervous System Diseases; Pathological Conditions, Signs and Symptoms	Finding	29	0	0.3	no reported evidence		1	0	2015	2015
PSEN1	5663	Pick Complex	C1838313	disease	Mental Disorders; Nervous System Diseases; Nutritional and Metabolic Diseases	Disease or Syndrome	2	12	0.3	no reported evidence		1	1	2001	2001
PSEN1	5663	Intellectual Disability	C3714756	group	Behavior and Behavior Mechanisms; Mental Disorders; Nervous System Diseases; Pathological Conditions, Signs and Symptoms	Mental or Behavioral Dysfunction	2502	53	0.3	limited		2	0	2016	2016
PSEN1	5663	Behavioral variant of frontotemporal dementia	C4011788	disease		Disease or Syndrome	23	7	0.3	no reported evidence		0	0		
PSEN2	5664	Asphyxia Neonatorum	C0004045	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities	Disease or Syndrome	23	1	0.3	no reported evidence		1	0	2008	2008
PSEN2	5664	Conduction disorder of the heart	C0264886	group	Cardiovascular Diseases	Disease or Syndrome	78	0	0.3	moderate		0	0		
PSEN2	5664	Familial dilated cardiomyopathy	C0340427	disease	Cardiovascular Diseases	Disease or Syndrome	75	18	0.3	no reported evidence		0	0		
PSEN2	5664	Acute Confusional Senile Dementia	C0546126	disease	Mental Disorders; Nervous System Diseases	Mental or Behavioral Dysfunction	84	2	0.3	no reported evidence		3	0	1997	2006
PSEN2	5664	Alzheimer's Disease, Focal Onset	C0750900	disease	Mental Disorders; Nervous System Diseases	Mental or Behavioral Dysfunction	84	2	0.3	no reported evidence		3	0	1997	2006
SLCO1A2	6579	Colorectal Cancer	C1527249	disease	Digestive System Diseases; Neoplasms	Neoplastic Process	3298	955	0.3	no reported evidence		0	0		
SNCA	6622	Hepatolenticular Degeneration	C0019202	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Digestive System Diseases; Nervous System Diseases; Nutritional and Metabolic Diseases	Disease or Syndrome	68	220	0.3	no reported evidence		1	0	2013	2013
SNCA	6622	Lameness, Animal	C0022976	phenotype	Animal Diseases	Sign or Symptom	1	0	0.3	no reported evidence		1	0	2013	2013
SNCA	6622	Nerve Degeneration	C0027746	phenotype	Pathological Conditions, Signs and Symptoms	Cell or Molecular Dysfunction	144	5	0.3	no reported evidence		3	0	2011	2017
SNCA	6622	Psychoses, Drug	C0033937	disease	Mental Disorders; Substance-Related Disorders	Mental or Behavioral Dysfunction	21	0	0.3	no reported evidence		1	0	2005	2005
SNCA	6622	Psychoses, Substance-Induced	C0033941	disease	Mental Disorders; Substance-Related Disorders	Mental or Behavioral Dysfunction	17	0	0.3	no reported evidence		1	0	2005	2005
SNCA	6622	Amphetamine-Related Disorders	C0236733	group	Mental Disorders; Substance-Related Disorders	Mental or Behavioral Dysfunction	75	0	0.3	no reported evidence		1	0	2005	2005
SNCA	6622	Cocaine-Related Disorders	C0236736	group	Mental Disorders; Substance-Related Disorders	Mental or Behavioral Dysfunction	112	0	0.3	no reported evidence		1	0	2008	2008
SNCA	6622	Amphetamine Addiction	C0236804	disease	Mental Disorders; Substance-Related Disorders	Mental or Behavioral Dysfunction	76	1	0.3	no reported evidence		1	0	2005	2005
SNCA	6622	Amphetamine Abuse	C0236807	disease	Mental Disorders; Substance-Related Disorders	Mental or Behavioral Dysfunction	75	0	0.3	no reported evidence		1	0	2005	2005
SNCA	6622	Ramsay Hunt Paralysis Syndrome	C0242423	disease	Nervous System Diseases	Disease or Syndrome	27	0	0.3	no reported evidence		7	0	2011	2017
SNCA	6622	Gaucher Disease, Type 2 (disorder)	C0268250	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Nervous System Diseases; Nutritional and Metabolic Diseases	Disease or Syndrome	4	11	0.3	no reported evidence		1	0	2010	2010
SNCA	6622	Gaucher Disease, Type 3 (disorder)	C0268251	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Nervous System Diseases; Nutritional and Metabolic Diseases	Disease or Syndrome	15	12	0.3	no reported evidence		1	0	2010	2010
SNCA	6622	Degenerative Diseases, Central Nervous System	C0270715	group	Nervous System Diseases	Disease or Syndrome	41	0	0.3	no reported evidence		4	0	2007	2015
SNCA	6622	Cocaine Dependence	C0600427	disease	Mental Disorders; Substance-Related Disorders	Mental or Behavioral Dysfunction	156	28	0.3	no reported evidence		1	0	2008	2008
SNCA	6622	Manganese Poisoning	C0677050	disease	Nervous System Diseases; Substance-Related Disorders	Injury or Poisoning	13	0	0.3	no reported evidence		1	0	2014	2014
SNCA	6622	Degenerative Diseases, Spinal Cord	C0751733	disease	Nervous System Diseases	Disease or Syndrome	39	0	0.3	no reported evidence		4	0	2007	2015
SNCA	6622	Autosomal Dominant Juvenile Parkinson Disease	C0752097	disease	Nervous System Diseases	Disease or Syndrome	27	0	0.3	no reported evidence		7	0	2011	2017
SNCA	6622	Autosomal Recessive Parkinsonism	C0752100	disease	Nervous System Diseases	Disease or Syndrome	33	0	0.3	no reported evidence		7	0	2011	2017
SNCA	6622	Parkinsonism, Experimental	C0752101	disease	Nervous System Diseases	Experimental Model of Disease	27	0	0.3	no reported evidence		7	0	2011	2017
SNCA	6622	Familial Juvenile Parkinsonism	C0752104	disease	Nervous System Diseases	Disease or Syndrome	27	0	0.3	no reported evidence		7	0	2011	2017
SNCA	6622	Parkinsonism, Juvenile	C0752105	disease	Nervous System Diseases	Disease or Syndrome	41	3	0.3	no reported evidence		7	0	2011	2017
SNCA	6622	Hepatic Form of Wilson Disease	C1527352	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Digestive System Diseases; Nervous System Diseases; Nutritional and Metabolic Diseases	Disease or Syndrome	24	0	0.3	no reported evidence		1	0	2013	2013
SNCA	6622	Diffuse Lewy Body Disease with Gaze Palsy	C1851957	disease	Eye Diseases; Mental Disorders; Nervous System Diseases	Disease or Syndrome	1	1	0.3	no reported evidence		1	1	2004	2004
SNCA	6622	PARKINSON DISEASE 2, AUTOSOMAL RECESSIVE JUVENILE	C1868675	disease	Nervous System Diseases	Disease or Syndrome	95	28	0.3	no reported evidence		7	0	2011	2017
SNCA	6622	Intellectual Disability	C3714756	group	Behavior and Behavior Mechanisms; Mental Disorders; Nervous System Diseases; Pathological Conditions, Signs and Symptoms	Mental or Behavioral Dysfunction	2502	53	0.3	limited		0	0		
SNCA	6622	Autosomal dominant late onset Parkinson disease	C4274355	disease		Disease or Syndrome	10	5	0.3	no reported evidence		0	0		
SORL1	6653	Malignant neoplasm of breast	C0006142	disease	Neoplasms; Skin and Connective Tissue Diseases	Neoplastic Process	5053	1365	0.3	no reported evidence		0	0		
SORL1	6653	Cholestasis	C0008370	disease	Digestive System Diseases	Disease or Syndrome	314	5	0.3	no reported evidence		1	0	2017	2017
SORL1	6653	Hepatitis, Toxic	C0019193	disease	Digestive System Diseases; Substance-Related Disorders	Injury or Poisoning	324	0	0.3	no reported evidence		1	0	2017	2017
SORL1	6653	Neoplasm Invasiveness	C0027626	phenotype	Neoplasms; Pathological Conditions, Signs and Symptoms	Pathologic Function	182	0	0.3	no reported evidence		1	0	2015	2015
SORL1	6653	Acute Confusional Senile Dementia	C0546126	disease	Mental Disorders; Nervous System Diseases	Mental or Behavioral Dysfunction	84	2	0.3	no reported evidence		0	0		
SORL1	6653	Alzheimer's Disease, Focal Onset	C0750900	disease	Mental Disorders; Nervous System Diseases	Mental or Behavioral Dysfunction	84	2	0.3	no reported evidence		0	0		
SORL1	6653	Drug-Induced Liver Disease	C0860207	disease	Digestive System Diseases; Substance-Related Disorders	Disease or Syndrome	376	45	0.3	no reported evidence		1	0	2017	2017
SORL1	6653	Hepatitis, Drug-Induced	C1262760	disease	Digestive System Diseases; Substance-Related Disorders	Disease or Syndrome	328	0	0.3	no reported evidence		1	0	2017	2017
SORL1	6653	Colorectal Cancer	C1527249	disease	Digestive System Diseases; Neoplasms	Neoplastic Process	3298	955	0.3	no reported evidence		1	1	2006	2006
SORL1	6653	PRESENILE AND SENILE DEMENTIA	C1541844	disease	Mental Disorders; Nervous System Diseases	Mental or Behavioral Dysfunction	2	13	0.3	no reported evidence		3	2	2011	2013
SORL1	6653	ALZHEIMER DISEASE, FAMILIAL, 1	C1863052	disease	Mental Disorders; Nervous System Diseases	Disease or Syndrome	4	14	0.3	no reported evidence		3	2	2011	2013
SORL1	6653	Alzheimer Disease, Early-Onset, With Cerebral Amyloid Angiopathy	C1863053	disease	Mental Disorders; Nervous System Diseases	Disease or Syndrome	2	13	0.3	no reported evidence		3	2	2011	2013
SORL1	6653	ALZHEIMER DISEASE, PROTECTION AGAINST	C3549448	disease		Disease or Syndrome	2	13	0.3	no reported evidence		3	2	2011	2013
SORL1	6653	Drug-Induced Acute Liver Injury	C3658290	disease	Digestive System Diseases; Substance-Related Disorders	Disease or Syndrome	324	0	0.3	no reported evidence		1	0	2017	2017
SORL1	6653	Chemical and Drug Induced Liver Injury	C4277682	disease	Digestive System Diseases; Substance-Related Disorders	Disease or Syndrome	324	0	0.3	no reported evidence		1	0	2017	2017
SORL1	6653	Chemically-Induced Liver Toxicity	C4279912	disease	Digestive System Diseases; Substance-Related Disorders	Disease or Syndrome	324	0	0.3	no reported evidence		1	0	2017	2017
DYNLL1	8655	Brain Ischemia	C0007786	disease	Cardiovascular Diseases; Nervous System Diseases	Disease or Syndrome	263	4	0.3	no reported evidence		1	0	1998	1998
DYNLL1	8655	Cerebral Ischemia	C0917798	disease	Cardiovascular Diseases; Nervous System Diseases	Disease or Syndrome	274	2	0.3	no reported evidence		1	0	1998	1998
SRSF9	8683	HIV Infections	C0019693	group	Immune System Diseases; Virus Diseases	Disease or Syndrome	805	54	0.3	no reported evidence		1	0	2004	2004
SRSF9	8683	HIV Coinfection	C4505456	disease	Immune System Diseases; Virus Diseases	Disease or Syndrome	102	0	0.3	no reported evidence		1	0	2004	2004
MTHFD1L	25902	Colorectal Cancer	C1527249	disease	Digestive System Diseases; Neoplasms	Neoplastic Process	3298	955	0.3	no reported evidence		0	0		
TREM2	54209	Osteogenesis Imperfecta	C0029434	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Musculoskeletal Diseases; Skin and Connective Tissue Diseases	Congenital Abnormality; Disease or Syndrome	203	47	0.3	limited		0	0		
TREM2	54209	Semantic Dementia	C0338462	disease	Mental Disorders; Nervous System Diseases; Nutritional and Metabolic Diseases	Mental or Behavioral Dysfunction	13	1	0.3	no reported evidence		0	0		
TREM2	54209	Senile Paranoid Dementia	C0338630	disease	Mental Disorders; Nervous System Diseases	Mental or Behavioral Dysfunction	8	0	0.3	no reported evidence		1	0	2010	2010
TREM2	54209	Acute Confusional Senile Dementia	C0546126	disease	Mental Disorders; Nervous System Diseases	Mental or Behavioral Dysfunction	84	2	0.3	no reported evidence		2	0	2015	2017
TREM2	54209	Alzheimer's Disease, Focal Onset	C0750900	disease	Mental Disorders; Nervous System Diseases	Mental or Behavioral Dysfunction	84	2	0.3	no reported evidence		2	0	2015	2017
TREM2	54209	Familial Dementia	C0751071	disease	Mental Disorders; Nervous System Diseases	Mental or Behavioral Dysfunction	16	4	0.3	no reported evidence		1	0	2010	2010
TREM2	54209	Primary Progressive Nonfluent Aphasia	C0751706	disease	Mental Disorders; Nervous System Diseases; Nutritional and Metabolic Diseases; Pathological Conditions, Signs and Symptoms	Mental or Behavioral Dysfunction	10	4	0.3	no reported evidence		0	0		
TREM2	54209	Behavioral variant of frontotemporal dementia	C4011788	disease		Disease or Syndrome	23	7	0.3	no reported evidence		0	0		
FRMD4A	55691	Drug abuse	C0013146	disease	Mental Disorders; Substance-Related Disorders	Mental or Behavioral Dysfunction	228	25	0.3	no reported evidence		1	0	2010	2010
FRMD4A	55691	Drug habituation	C0013170	phenotype	Mental Disorders; Substance-Related Disorders	Mental or Behavioral Dysfunction	137	7	0.3	no reported evidence		1	0	2010	2010
FRMD4A	55691	Drug Use Disorders	C0013222	group	Mental Disorders; Substance-Related Disorders	Mental or Behavioral Dysfunction	118	0	0.3	no reported evidence		1	0	2010	2010
FRMD4A	55691	Organic Mental Disorders, Substance-Induced	C0029231	disease	Mental Disorders; Substance-Related Disorders	Mental or Behavioral Dysfunction	115	0	0.3	no reported evidence		1	0	2010	2010
FRMD4A	55691	Substance Dependence	C0038580	disease	Mental Disorders; Substance-Related Disorders	Mental or Behavioral Dysfunction	139	13	0.3	no reported evidence		1	0	2010	2010
FRMD4A	55691	Substance Use Disorders	C0038586	group	Mental Disorders; Substance-Related Disorders	Mental or Behavioral Dysfunction	142	10	0.3	no reported evidence		1	0	2010	2010
FRMD4A	55691	Substance-Related Disorders	C0236969	group	Mental Disorders; Substance-Related Disorders	Mental or Behavioral Dysfunction	122	2	0.3	no reported evidence		1	0	2010	2010
FRMD4A	55691	Substance abuse problem	C0740858	disease	Mental Disorders; Substance-Related Disorders	Mental or Behavioral Dysfunction	154	10	0.3	no reported evidence		1	0	2010	2010
FRMD4A	55691	Drug Dependence	C1510472	phenotype	Mental Disorders; Substance-Related Disorders	Mental or Behavioral Dysfunction	174	18	0.3	no reported evidence		1	0	2010	2010
FRMD4A	55691	Prescription Drug Abuse	C4316881	phenotype	Mental Disorders; Substance-Related Disorders	Finding	115	0	0.3	no reported evidence		1	0	2010	2010
COQ5	84274	Profound Mental Retardation	C0020796	disease	Behavior and Behavior Mechanisms; Mental Disorders; Nervous System Diseases; Pathological Conditions, Signs and Symptoms	Mental or Behavioral Dysfunction	195	2	0.3	no reported evidence		1	0	2012	2012
COQ5	84274	Mental Retardation, Psychosocial	C0025363	disease	Behavior and Behavior Mechanisms; Mental Disorders; Nervous System Diseases; Pathological Conditions, Signs and Symptoms	Mental or Behavioral Dysfunction	137	0	0.3	no reported evidence		1	0	2012	2012
COQ5	84274	Mental deficiency	C0917816	disease	Behavior and Behavior Mechanisms; Mental Disorders; Nervous System Diseases; Pathological Conditions, Signs and Symptoms	Mental or Behavioral Dysfunction	1031	0	0.3	no reported evidence		1	0	2012	2012
GATC	283459	Mitochondrial Diseases	C0751651	group	Nutritional and Metabolic Diseases	Disease or Syndrome	383	57	0.3	limited		0	0		
KANSL1	284058	Adenoid Cystic Carcinoma	C0010606	disease	Neoplasms	Neoplastic Process	207	29	0.3	no reported evidence		1	0	2013	2013
KANSL1	284058	Profound Mental Retardation	C0020796	disease	Behavior and Behavior Mechanisms; Mental Disorders; Nervous System Diseases; Pathological Conditions, Signs and Symptoms	Mental or Behavioral Dysfunction	195	2	0.3	no reported evidence		2	0	2012	2012
KANSL1	284058	Mental Retardation, Psychosocial	C0025363	disease	Behavior and Behavior Mechanisms; Mental Disorders; Nervous System Diseases; Pathological Conditions, Signs and Symptoms	Mental or Behavioral Dysfunction	137	0	0.3	no reported evidence		2	0	2012	2012
KANSL1	284058	Flaccid Muscle Tone	C0026825	phenotype	Nervous System Diseases; Pathological Conditions, Signs and Symptoms	Sign or Symptom	11	0	0.3	no reported evidence		2	0	2012	2012
KANSL1	284058	Muscle hypotonia	C0026827	phenotype	Nervous System Diseases; Pathological Conditions, Signs and Symptoms	Finding	459	34	0.3	no reported evidence		2	0	2012	2012
KANSL1	284058	Craniofacial Abnormalities	C0376634	group	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Musculoskeletal Diseases	Congenital Abnormality	186	4	0.3	no reported evidence		2	0	2012	2012
KANSL1	284058	Floppy Muscles	C0427201	phenotype	Nervous System Diseases; Pathological Conditions, Signs and Symptoms	Sign or Symptom	6	0	0.3	no reported evidence		2	0	2012	2012
KANSL1	284058	Muscle Tone Atonic	C0427202	phenotype	Nervous System Diseases; Pathological Conditions, Signs and Symptoms	Sign or Symptom	6	0	0.3	no reported evidence		2	0	2012	2012
KANSL1	284058	Unilateral Hypotonia	C0751330	phenotype	Nervous System Diseases; Pathological Conditions, Signs and Symptoms	Sign or Symptom	6	0	0.3	no reported evidence		2	0	2012	2012
KANSL1	284058	Leukemia, Megakaryoblastic, of Down Syndrome	C1860789	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Neoplasms; Nervous System Diseases	Neoplastic Process	9	1	0.3	no reported evidence		1	0	2014	2014
KANSL1	284058	Neonatal Hypotonia	C2267233	disease	Nervous System Diseases; Pathological Conditions, Signs and Symptoms	Disease or Syndrome	111	19	0.3	no reported evidence		2	0	2012	2012
KANSL1	284058	Chromosome 17 deletion	C2931713	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Nervous System Diseases; Pathological Conditions, Signs and Symptoms	Cell or Molecular Dysfunction	2	0	0.3	no reported evidence		2	0	2012	2012
KANSL1	284058	Chromosome 17p Deletion Syndrome	C3683846	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Nervous System Diseases; Pathological Conditions, Signs and Symptoms	Cell or Molecular Dysfunction	2	0	0.3	no reported evidence		2	0	2012	2012
HMOX1	3162	Anemia, Sickle Cell	C0002895	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Hemic and Lymphatic Diseases	Disease or Syndrome	230	113	0.29	no reported evidence	1	9	0	2001	2017
